name,platforms,original_price,discounted_price,discount,product_type,rank_in_sale,sale_name,date_recorded
Beyond a Steel Sky,['PS4'],£34.99,£20.99,-40%,FULL_GAME,884,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Beyond a Steel Sky,['PS5'],£34.99,£20.99,-40%,FULL_GAME,885,WM_EU_DEALS,2022-07-22 00:00:00+00:00
DRAGON QUEST BUILDERS™,['PS4'],£47.99,£28.79,-40%,FULL_GAME,886,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Dead Alliance™,['PS4'],£24.99,£2.49,-90%,FULL_GAME,887,WM_EU_DEALS,2022-07-22 00:00:00+00:00
The Pedestrian,"['PS4', 'PS5']",£12.99,£5.84,-55%,FULL_GAME,888,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Rims Racing - European Manufacturers Deluxe Edition,['PS4'],£53.99,£21.59,-60%,PREMIUM_EDITION,889,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Rims Racing - European Manufacturers Deluxe Edition,['PS5'],£53.99,£21.59,-60%,PREMIUM_EDITION,890,WM_EU_DEALS,2022-07-22 00:00:00+00:00
"Guns, Gore and Cannoli",['PS4'],£7.99,£3.19,-60%,FULL_GAME,891,WM_EU_DEALS,2022-07-22 00:00:00+00:00
SteinsGate 0,['PS4'],£19.99,£3.99,-80%,FULL_GAME,892,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Conan Chop Chop,['PS4'],£15.99,£7.99,-50%,FULL_GAME,893,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Tennis World Tour - Roland-Garros Edition,['PS4'],£24.99,£4.99,-80%,FULL_GAME,894,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Atelier Sophie 2: The Alchemist of the Mysterious Dream Digital Deluxe Edition,['PS4'],£54.99,£41.24,-25%,PREMIUM_EDITION,895,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Rain World,['PS4'],£12.99,£7.14,-45%,FULL_GAME,896,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Complete Your ARK Season Pass,['PS4'],Unavailable,Unavailable,,ADD_ON_PACK,897,WM_EU_DEALS,2022-07-22 00:00:00+00:00
A Knight's Quest,['PS4'],£19.99,£1.99,-90%,FULL_GAME,898,WM_EU_DEALS,2022-07-22 00:00:00+00:00
BLUE REFLECTION: Second Light Season Pass,['PS4'],£36.99,£24.04,-35%,SEASON_PASS,899,WM_EU_DEALS,2022-07-22 00:00:00+00:00
FINAL FANTASY XV Season Pass,['PS4'],£11.99,£5.99,-50%,ADD_ON_PACK,900,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Word Mesh,['PS4'],£5.79,£2.31,-60%,FULL_GAME,901,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Hyper Jam,['PS4'],£12.99,£4.54,-65%,FULL_GAME,902,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Hood: Outlaws & Legends,"['PS4', 'PS5']",£15.99,£5.43,-66%,FULL_GAME,903,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Shining Resonance Refrain,['PS4'],£24.99,£6.24,-75%,FULL_GAME,904,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Fantasy General II: Invasion,['PS4'],£26.99,£13.22,-51%,FULL_GAME,905,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Alien Invasion,['PS4'],£3.99,£1.59,-60%,LEVEL,906,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Train Station Renovation,['PS4'],£11.99,£5.99,-50%,PREMIUM_EDITION,907,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Conan Exiles - Blood and Sand Pack,['PS4'],£7.99,£5.99,-25%,OTHER,908,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Constructor Game,['PS4'],£15.99,£3.19,-80%,FULL_GAME,909,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Contagion VR: Outbreak,['PS4'],£11.99,£5.99,-50%,FULL_GAME,910,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Conan Exiles - Riders of Hyboria Pack,['PS4'],£7.99,£5.99,-25%,OTHER,911,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Xeno Crisis,['PS4'],£14.99,£7.49,-50%,FULL_GAME,912,WM_EU_DEALS,2022-07-22 00:00:00+00:00
BLUE REFLECTION: Second Light Digital Deluxe Edition,['PS4'],£59.99,£38.99,-35%,PREMIUM_EDITION,913,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Nex Machina,['PS4'],£15.99,£4.79,-70%,FULL_GAME,914,WM_EU_DEALS,2022-07-22 00:00:00+00:00
BPM: Bullets Per Minute,['PS4'],£19.99,£12.99,-35%,FULL_GAME,915,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Fishing Sim World: Pro Tour Deluxe Edition,['PS4'],£19.99,£6.99,-65%,BUNDLE,916,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Bassmaster® Fishing 2022: Deluxe Edition PS4™ and PS5™,"['PS4', 'PS5']",£24.99,£12.49,-50%,GAME_BUNDLE,917,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Rush VR,['PS4'],£19.99,£4.99,-75%,FULL_GAME,918,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Réussir : Code de la Route - Nouvelle Édition (French Highway Code),['PS4'],£24.99,£4.99,-80%,FULL_GAME,919,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Conan Exiles - Treasures of Turan Pack,['PS4'],£7.99,£5.99,-25%,OTHER,920,WM_EU_DEALS,2022-07-22 00:00:00+00:00
MAGLAM LORD Deluxe Edition,['PS4'],£49.99,£37.49,-25%,GAME_BUNDLE,921,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Train Sim World® 2: Main Spessart Bahn: Aschaffenburg - Gemünden,"['PS4', 'PS5']",£24.99,£9.99,-60%,MAP,922,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Train Sim World® 2: Main Spessart Bahn: Aschaffenburg - Gemünden,['PS4'],Unavailable,Unavailable,,MAP,923,WM_EU_DEALS,2022-07-22 00:00:00+00:00
DRAGON QUEST BUILDERS 2 - Season Pass,['PS4'],£16.99,£10.19,-40%,ADD_ON_PACK,924,WM_EU_DEALS,2022-07-22 00:00:00+00:00
SaGa Frontier Remastered,['PS4'],£19.99,£13.99,-30%,FULL_GAME,925,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Yoku's Island Express,['PS4'],£15.99,£3.19,-80%,FULL_GAME,926,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Pure Pool Snooker Bundle,['PS4'],£9.29,£3.25,-65%,FULL_GAME,927,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Angry Birds VR: Isle of Pigs,['PS4'],£11.99,£8.39,-30%,FULL_GAME,928,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Owlboy,['PS4'],£17.99,£8.99,-50%,FULL_GAME,929,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Summer Vibes,['PS4'],£1.69,£0.84,-50%,VEHICLE,930,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Dead by Daylight: SURVIVOR EXPANSION PACK,"['PS4', 'PS5']",£24.99,£19.99,-20%,CHARACTER,931,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Old Man's Journey,['PS4'],£7.99,£1.99,-75%,FULL_GAME,932,WM_EU_DEALS,2022-07-22 00:00:00+00:00
MAGLAM LORD,['PS4'],£34.99,£26.24,-25%,FULL_GAME,933,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Brigandine: The Legend of Runersia,['PS4'],£39.99,£23.99,-40%,FULL_GAME,934,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Pro Fishing Simulator,['PS4'],£39.99,£3.99,-90%,FULL_GAME,935,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Deep Sky Derelicts: Definitive Edition,['PS4'],£19.99,£4.99,-75%,FULL_GAME,936,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Marvel vs. Capcom: Infinite Premium Costume Pass,['PS4'],£24.99,£7.49,-70%,ADD_ON_PACK,937,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Fell Seal: Arbiter's Mark,['PS4'],£19.99,£5.99,-70%,FULL_GAME,938,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Mega Man Legacy Collection 1 & 2 Combo Pack,['PS4'],£19.99,£9.19,-54%,GAME_BUNDLE,939,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Extinction,['PS4'],£24.99,£3.74,-85%,FULL_GAME,940,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Conan Exiles - The Savage Frontier Pack,['PS4'],£7.99,£5.99,-25%,OTHER,941,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Masquerade Skin Pack,"['PS4', 'PS5']",£4.99,£1.64,-67%,OTHER,942,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Masquerade Skin Pack,['PS4'],£4.99,£1.64,-67%,OTHER,943,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Prison Boss VR,['PS4'],£15.99,£7.99,-50%,FULL_GAME,944,WM_EU_DEALS,2022-07-22 00:00:00+00:00
LOST SPHEAR,['PS4'],£39.99,£11.99,-70%,FULL_GAME,945,WM_EU_DEALS,2022-07-22 00:00:00+00:00
The Wardrobe,['PS4'],£15.99,£9.59,-40%,PREMIUM_EDITION,946,WM_EU_DEALS,2022-07-22 00:00:00+00:00
V-Rally 4 Ultimate Edition,['PS4'],£34.99,£8.74,-75%,FULL_GAME,947,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Shadow Legend VR,['PS4'],£19.99,£9.99,-50%,FULL_GAME,948,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Conan Exiles - Jewel of the West Pack,['PS4'],£7.99,£5.99,-25%,OTHER,949,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Euro Fishing,['PS4'],£14.99,£2.99,-80%,FULL_GAME,950,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Memories of Mars,['PS4'],£15.99,£3.99,-75%,FULL_GAME,951,WM_EU_DEALS,2022-07-22 00:00:00+00:00
THE CASINO COLLECTION,['PS4'],£7.99,£3.99,-50%,FULL_GAME,952,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Train Sim World® 2: Rush Hour - Boston Sprinter,"['PS4', 'PS5']",£24.99,£13.74,-45%,MAP,953,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Train Sim World® 2: Southeastern BR Class 465 EMU,"['PS4', 'PS5']",£11.49,£6.31,-45%,VEHICLE,954,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Black Desert - Traveler Item Pack,[],Unavailable,Unavailable,,ITEM,955,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Train Sim World® 2: Rapid Transit,"['PS4', 'PS5']",£24.99,£9.99,-60%,MAP,956,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Train Sim World® 2: Rapid Transit,['PS4'],Unavailable,Unavailable,,MAP,957,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Rims Racing - Japanese Manufacturers Deluxe Edition,['PS5'],£53.99,£21.59,-60%,PREMIUM_EDITION,958,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Rims Racing - Japanese Manufacturers Deluxe Edition,['PS4'],£53.99,£21.59,-60%,PREMIUM_EDITION,959,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Aeon Must Die!,['PS4'],£15.99,£7.99,-50%,FULL_GAME,960,WM_EU_DEALS,2022-07-22 00:00:00+00:00
LEFT ALIVE® DAY ONE EDITION,['PS4'],£49.99,£7.49,-85%,GAME_BUNDLE,961,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Super Mega Baseball 3,['PS4'],£32.99,£13.19,-60%,FULL_GAME,962,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Conan Exiles - The Riddle of Steel,['PS4'],£5.79,£4.34,-25%,OTHER,963,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Q.U.B.E. 2,['PS4'],£19.99,£4.99,-75%,FULL_GAME,964,WM_EU_DEALS,2022-07-22 00:00:00+00:00
ROMANCING SAGA 3™,['PS4'],£27.99,£8.39,-70%,FULL_GAME,965,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Instant Sports Plus,['PS5'],£19.99,£12.99,-35%,FULL_GAME,966,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Instant Sports Plus,['PS4'],£19.99,£12.99,-35%,FULL_GAME,967,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Anima: Gate of memories,['PS4'],£15.99,£3.19,-80%,FULL_GAME,968,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Yakuza Series Collaboration Pack,['PS4'],£7.99,£3.99,-50%,COSTUME,969,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Power Rangers: Battle for the Grid - Season Four Pass,['PS4'],£11.99,£6.59,-45%,SEASON_PASS,970,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Dawn of Fear,['PS4'],£11.99,£4.19,-65%,FULL_GAME,971,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Puzzling Places,['PS4'],£18.99,£11.39,-40%,FULL_GAME,972,WM_EU_DEALS,2022-07-22 00:00:00+00:00
My Universe - Cooking Star Restaurant,['PS4'],£34.99,£13.99,-60%,FULL_GAME,973,WM_EU_DEALS,2022-07-22 00:00:00+00:00
The Surge - Augmented Edition,['PS4'],£19.99,£5.99,-70%,FULL_GAME,974,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Kitaria Fables,"['PS4', 'PS5']",£15.99,£9.59,-40%,FULL_GAME,975,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Draugen,['PS4'],£15.99,£6.39,-60%,FULL_GAME,976,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Sunless Skies: Sovereign Edition,['PS4'],£18.99,£11.39,-40%,FULL_GAME,977,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Röki,['PS5'],£15.99,£7.99,-50%,FULL_GAME,978,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Sparklite,['PS4'],£19.99,£4.99,-75%,FULL_GAME,979,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Bubble Shooter FX,['PS4'],£3.99,£1.59,-60%,FULL_GAME,980,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Chicken Police – Paint it RED!,['PS4'],£15.99,£11.99,-25%,FULL_GAME,981,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Chicken Police – Paint it RED! PS4 & PS5,"['PS4', 'PS5']",£15.99,£11.99,-25%,FULL_GAME,982,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Wraith: The Oblivion - Afterlife,['PS4'],£15.99,£6.39,-60%,FULL_GAME,983,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Genesis Alpha One,['PS4'],£24.99,£6.24,-75%,FULL_GAME,984,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Kingdom Two Crowns: Norse Lands Edition,['PS4'],£19.99,£7.99,-60%,GAME_BUNDLE,985,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Pixel Ripped 1995,['PS4'],£15.99,£11.19,-30%,FULL_GAME,986,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Eternal Radiance,['PS4'],£13.99,£9.79,-30%,FULL_GAME,987,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Ashen: Nightstorm Isle,['PS4'],£7.99,£2.39,-70%,LEVEL,988,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Wattam,['PS4'],£15.99,£4.79,-70%,FULL_GAME,989,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Banner of the Maid,['PS4'],£13.99,£6.99,-50%,FULL_GAME,990,WM_EU_DEALS,2022-07-22 00:00:00+00:00
West of Dead Path of the Crow Edition,['PS4'],£16.99,£5.94,-65%,GAME_BUNDLE,991,WM_EU_DEALS,2022-07-22 00:00:00+00:00
The Guy VR,['PS4'],£7.99,£4.55,-43%,FULL_GAME,992,WM_EU_DEALS,2022-07-22 00:00:00+00:00
A Memoir Blue,"['PS4', 'PS5']",£7.20,£5.40,-25%,FULL_GAME,993,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Murder House,['PS4'],£9.49,£7.11,-25%,FULL_GAME,994,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Harvest Life,['PS4'],£19.99,£13.99,-30%,FULL_GAME,995,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Harvest Life,['PS5'],£24.99,£17.49,-30%,FULL_GAME,996,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Conan Exiles - The Imperial East Pack,['PS4'],£7.99,£5.99,-25%,OTHER,997,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Tannenberg,"['PS4', 'PS5']",£15.99,£3.99,-75%,FULL_GAME,998,WM_EU_DEALS,2022-07-22 00:00:00+00:00
Manual Samuel,['PS4'],£7.99,£0.79,-90%,FULL_GAME,999,WM_EU_DEALS,2022-07-22 00:00:00+00:00
The Lord of the Rings: Adventure Card Game Definitive Edition,['PS4'],£15.99,£7.99,-50%,FULL_GAME,1000,WM_EU_DEALS,2022-07-22 00:00:00+00:00
